"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.38299081236252e-11,0.380773669693366,0.648,0.386,1.04158660843604e-06,"2","Pfkp"
1.0353326805523e-10,0.335907234951322,0.435,0.228,1.28640085558624e-06,"2","Lamtor3"
1.05029924194908e-10,0.378687132044095,0.302,0.147,1.30499680812173e-06,"2","Atg101"
1.16480867856637e-10,0.315558165693558,0.58,0.331,1.44727478311871e-06,"2","Thoc7"
1.18656105685538e-10,0.384050106076601,0.368,0.19,1.47430211314281e-06,"2","Tmbim4"
1.25486791117923e-10,0.36048327151366,0.418,0.221,1.55917337964019e-06,"2","Idh3g"
1.30740776146585e-10,0.411966258688046,0.366,0.188,1.62445414362132e-06,"2","Dpm2"
1.31094613125571e-10,0.413301203304631,0.342,0.174,1.62885056808522e-06,"2","Gsap"
1.32353799992605e-10,0.283054189266674,0.473,0.25,1.64449596490812e-06,"2","Cops5"
1.34951596017055e-10,0.381869232528144,0.781,0.524,1.67677358051191e-06,"2","Nop53"
1.35211654789782e-10,0.305441561218632,0.777,0.485,1.68000481076304e-06,"2","Ywhah"
1.36024224540327e-10,0.38032477601149,0.409,0.217,1.69010098991357e-06,"2","Pold4"
1.36780110386553e-10,0.343600571153938,0.387,0.199,1.69949287155293e-06,"2","Degs1"
1.36812553774548e-10,0.372340996245801,0.504,0.283,1.69989598064876e-06,"2","R3hdm4"
1.41329040660658e-10,0.410873235412587,0.285,0.136,1.75601333020867e-06,"2","Coa6"
1.51828287607085e-10,0.356285191491213,0.285,0.135,1.88646647351803e-06,"2","Lyrm2"
1.5755070096501e-10,0.36474423188643,0.644,0.388,1.95756745949025e-06,"2","Cope"
1.7159551085564e-10,0.372271816520223,0.34,0.171,2.13207422238133e-06,"2","Trappc5"
1.74070834855046e-10,0.29685835102682,0.57,0.313,2.16283012307395e-06,"2","Lsm12"
1.75031806162184e-10,0.365630274729587,0.565,0.321,2.17477019156513e-06,"2","4930453N24Rik"
1.75584313076531e-10,0.441948963889482,0.311,0.156,2.18163508997589e-06,"2","Cisd1"
1.76779986312622e-10,0.349235117878983,0.789,0.537,2.19649132993433e-06,"2","Psmb4"
1.7730717825564e-10,0.320489076900476,0.489,0.265,2.20304168982633e-06,"2","Ap2m1"
1.80599672248369e-10,0.401866464050013,0.318,0.158,2.24395092768599e-06,"2","Got2"
1.90061419484966e-10,0.350875392183794,0.382,0.199,2.3615131371007e-06,"2","Gtf3a"
1.93082178865932e-10,0.329762754660016,0.843,0.573,2.3990460724092e-06,"2","Rap1a"
1.95755581168378e-10,0.361893621015445,0.454,0.245,2.4322630960171e-06,"2","Nmt1"
2.03608288117022e-10,0.409336521169467,0.48,0.265,2.529832979854e-06,"2","Rbck1"
2.13906431209149e-10,0.422902218830908,0.283,0.136,2.65778740777368e-06,"2","Ankrd13a"
2.16367155099469e-10,0.374544761897341,0.273,0.13,2.68836190211091e-06,"2","Nsmce2"
2.30174687920103e-10,0.333048464515642,0.333,0.166,2.85992049740728e-06,"2","Psmd3"
2.33434691953129e-10,0.460318257286647,0.309,0.153,2.90042604751762e-06,"2","Qars"
2.50445192639949e-10,0.355801253152747,0.259,0.12,3.11178151855136e-06,"2","Mrpl16"
2.61721235635795e-10,0.458102770436711,0.466,0.261,3.25188635277476e-06,"2","Mrps23"
2.63253634547005e-10,0.309746832174056,0.466,0.26,3.27092640924653e-06,"2","Tmem256"
2.86960219844416e-10,0.350733000504893,0.342,0.173,3.56548073156687e-06,"2","Bloc1s2"
2.93727150250993e-10,0.289016614846613,0.943,0.765,3.64955984186859e-06,"2","Sept1"
3.01774722629881e-10,0.372325404040279,0.58,0.339,3.74955092867627e-06,"2","Uqcc2"
3.06643427655736e-10,0.356344727577571,0.608,0.36,3.81004458862252e-06,"2","Metap2"
3.0769436142231e-10,0.334407009027192,0.413,0.221,3.8231024406722e-06,"2","Cmas"
3.20198960692967e-10,0.324660390010044,0.299,0.145,3.97847208661011e-06,"2","Gatd1"
3.21747420291916e-10,0.321953065246929,0.746,0.463,3.99771169712705e-06,"2","Aurkaip1"
3.29369532924301e-10,0.269342342592936,0.506,0.271,4.09241644658443e-06,"2","Svbp"
3.33518345838353e-10,0.280110609378576,0.454,0.242,4.14396544704154e-06,"2","Psmd12"
3.42427140101378e-10,0.359341364794277,0.437,0.234,4.25465721575962e-06,"2","Mrpl12"
3.45192251110582e-10,0.369235585185033,0.325,0.162,4.28901372004898e-06,"2","Frmd8"
3.65901412903898e-10,0.365876470703106,0.325,0.163,4.54632505533094e-06,"2","Ormdl2"
3.66233291620475e-10,0.298811248100634,0.361,0.184,4.5504486483844e-06,"2","Mea1"
3.71211533332803e-10,0.340285791751761,0.373,0.194,4.61230330166007e-06,"2","Hikeshi"
3.7514974716844e-10,0.296484466679737,0.333,0.168,4.66123560856786e-06,"2","Mpnd"
3.80914292505422e-10,0.344356875258653,0.727,0.469,4.73286008437987e-06,"2","Lamtor4"
3.81413720906918e-10,0.324357887241834,0.368,0.19,4.73906548226845e-06,"2","Ergic3"
3.94175302472108e-10,0.41573477577546,0.411,0.222,4.89762813321595e-06,"2","Rab11a"
4.1286612398574e-10,0.308776999123962,0.558,0.313,5.12986159052282e-06,"2","Rhog"
4.25514275950967e-10,0.338262612750694,0.316,0.158,5.28701487869076e-06,"2","2810001G20Rik"
4.45019553615987e-10,0.28506920603138,0.848,0.603,5.52936795367864e-06,"2","Eif2s2"
4.62767988504767e-10,0.320630140246512,0.435,0.235,5.74989225717173e-06,"2","Selenot"
4.85628105745609e-10,0.350020856754292,0.67,0.409,6.0339292138892e-06,"2","Cuta"
5.02341834634933e-10,0.287441328943593,0.931,0.753,6.24159729533904e-06,"2","Cox7b"
5.02722928053052e-10,0.315720127975879,0.411,0.221,6.24633238105917e-06,"2","Stx8"
5.22305996039959e-10,0.575330058496769,0.266,0.13,6.48965200079649e-06,"2","Mgst2"
